,qid,docno,label
1069,test-politics-lghwdecm-con04a,test-politics-lghwdecm-con04b,1
1070,test-politics-lghwdecm-con03a,test-politics-lghwdecm-con03b,1
1071,test-politics-lghwdecm-con01a,test-politics-lghwdecm-con01b,1
1072,test-politics-ypppdghwid-pro02a,test-politics-ypppdghwid-pro02b,1
1073,test-politics-ypppdghwid-pro01a,test-politics-ypppdghwid-pro01b,1
1074,test-politics-ypppdghwid-pro03a,test-politics-ypppdghwid-pro03b,1
1075,test-politics-ypppdghwid-pro04a,test-politics-ypppdghwid-pro04b,1
1076,test-politics-ypppdghwid-con02a,test-politics-ypppdghwid-con02b,1
1077,test-politics-ypppdghwid-con05a,test-politics-ypppdghwid-con05b,1
1078,test-politics-ypppdghwid-con04a,test-politics-ypppdghwid-con04b,1
1079,test-politics-ypppdghwid-con03a,test-politics-ypppdghwid-con03b,1
1080,test-politics-ypppdghwid-con01a,test-politics-ypppdghwid-con01b,1
1081,test-politics-gvhbhlsbr-pro02a,test-politics-gvhbhlsbr-pro02b,1
1082,test-politics-gvhbhlsbr-pro01a,test-politics-gvhbhlsbr-pro01b,1
1083,test-politics-gvhbhlsbr-pro03a,test-politics-gvhbhlsbr-pro03b,1
1084,test-politics-gvhbhlsbr-pro04a,test-politics-gvhbhlsbr-pro04b,1
1085,test-politics-gvhbhlsbr-con02a,test-politics-gvhbhlsbr-con02b,1
1086,test-politics-gvhbhlsbr-con04a,test-politics-gvhbhlsbr-con04b,1
1087,test-politics-gvhbhlsbr-con03a,test-politics-gvhbhlsbr-con03b,1
1088,test-politics-gvhbhlsbr-con01a,test-politics-gvhbhlsbr-con01b,1
1089,test-politics-cdmaggpdgdf-pro02a,test-politics-cdmaggpdgdf-pro02b,1
1090,test-politics-cdmaggpdgdf-pro05a,test-politics-cdmaggpdgdf-pro05b,1
1091,test-politics-cdmaggpdgdf-pro01a,test-politics-cdmaggpdgdf-pro01b,1
1092,test-politics-cdmaggpdgdf-pro03a,test-politics-cdmaggpdgdf-pro03b,1
1093,test-politics-cdmaggpdgdf-pro04a,test-politics-cdmaggpdgdf-pro04b,1
1094,test-politics-cdmaggpdgdf-con02a,test-politics-cdmaggpdgdf-con02b,1
1095,test-politics-cdmaggpdgdf-con05a,test-politics-cdmaggpdgdf-con05b,1
1096,test-politics-cdmaggpdgdf-con04a,test-politics-cdmaggpdgdf-con04b,1
1097,test-politics-cdmaggpdgdf-con03a,test-politics-cdmaggpdgdf-con03b,1
1098,test-politics-cdmaggpdgdf-con01a,test-politics-cdmaggpdgdf-con01b,1
1099,test-politics-oepdlhfcefp-pro02a,test-politics-oepdlhfcefp-pro02b,1
1100,test-politics-oepdlhfcefp-pro01a,test-politics-oepdlhfcefp-pro01b,1
1101,test-politics-oepdlhfcefp-pro03a,test-politics-oepdlhfcefp-pro03b,1
1102,test-politics-oepdlhfcefp-pro04a,test-politics-oepdlhfcefp-pro04b,1
1103,test-politics-oepdlhfcefp-con02a,test-politics-oepdlhfcefp-con02b,1
1104,test-politics-oepdlhfcefp-con03a,test-politics-oepdlhfcefp-con03b,1
1105,test-politics-oepdlhfcefp-con01a,test-politics-oepdlhfcefp-con01b,1
1106,test-politics-glghssi-pro02a,test-politics-glghssi-pro02b,1
1107,test-politics-glghssi-pro01a,test-politics-glghssi-pro01b,1
1108,test-politics-glghssi-pro03a,test-politics-glghssi-pro03b,1
1109,test-politics-glghssi-con02a,test-politics-glghssi-con02b,1
1110,test-politics-glghssi-con03a,test-politics-glghssi-con03b,1
1111,test-politics-glghssi-con01a,test-politics-glghssi-con01b,1
1112,test-culture-mmciahbans-pro02a,test-culture-mmciahbans-pro02b,1
1113,test-culture-mmciahbans-pro01a,test-culture-mmciahbans-pro01b,1
1114,test-culture-mmciahbans-pro03a,test-culture-mmciahbans-pro03b,1
1115,test-culture-mmciahbans-con02a,test-culture-mmciahbans-con02b,1
1116,test-culture-mmciahbans-con04a,test-culture-mmciahbans-con04b,1
1117,test-culture-mmciahbans-con03a,test-culture-mmciahbans-con03b,1
1118,test-culture-mmciahbans-con01a,test-culture-mmciahbans-con01b,1
1119,test-culture-mthbah-pro02a,test-culture-mthbah-pro02b,1
1120,test-culture-mthbah-pro05a,test-culture-mthbah-pro05b,1
1121,test-culture-mthbah-pro01a,test-culture-mthbah-pro01b,1
1122,test-culture-mthbah-pro03a,test-culture-mthbah-pro03b,1
1123,test-culture-mthbah-pro04a,test-culture-mthbah-pro04b,1
1124,test-culture-mthbah-con02a,test-culture-mthbah-con02b,1
1125,test-culture-mthbah-con04a,test-culture-mthbah-con04b,1
1126,test-culture-mthbah-con03a,test-culture-mthbah-con03b,1
1127,test-culture-mthbah-con01a,test-culture-mthbah-con01b,1
1128,test-culture-ahrtsdlgra-pro02a,test-culture-ahrtsdlgra-pro02b,1
1129,test-culture-ahrtsdlgra-pro01a,test-culture-ahrtsdlgra-pro01b,1
1130,test-culture-ahrtsdlgra-pro03a,test-culture-ahrtsdlgra-pro03b,1
1131,test-culture-ahrtsdlgra-con02a,test-culture-ahrtsdlgra-con02b,1
1132,test-culture-ahrtsdlgra-con03a,test-culture-ahrtsdlgra-con03b,1
1133,test-culture-ahrtsdlgra-con01a,test-culture-ahrtsdlgra-con01b,1
1134,test-culture-ascidfakhba-pro02a,test-culture-ascidfakhba-pro02b,1
1135,test-culture-ascidfakhba-pro01a,test-culture-ascidfakhba-pro01b,1
1136,test-culture-ascidfakhba-pro03a,test-culture-ascidfakhba-pro03b,1
1137,test-culture-ascidfakhba-pro04a,test-culture-ascidfakhba-pro04b,1
1138,test-culture-ascidfakhba-con02a,test-culture-ascidfakhba-con02b,1
1139,test-culture-ascidfakhba-con04a,test-culture-ascidfakhba-con04b,1
1140,test-culture-ascidfakhba-con03a,test-culture-ascidfakhba-con03b,1
1141,test-culture-ascidfakhba-con01a,test-culture-ascidfakhba-con01b,1
1142,test-culture-mmctghwbsa-pro02a,test-culture-mmctghwbsa-pro02b,1
1143,test-culture-mmctghwbsa-pro01a,test-culture-mmctghwbsa-pro01b,1
1144,test-culture-mmctghwbsa-pro03a,test-culture-mmctghwbsa-pro03b,1
1145,test-culture-mmctghwbsa-pro04a,test-culture-mmctghwbsa-pro04b,1
1146,test-culture-mmctghwbsa-con02a,test-culture-mmctghwbsa-con02b,1
1147,test-culture-mmctghwbsa-con04a,test-culture-mmctghwbsa-con04b,1
1148,test-culture-mmctghwbsa-con03a,test-culture-mmctghwbsa-con03b,1
1149,test-culture-mmctghwbsa-con01a,test-culture-mmctghwbsa-con01b,1
1150,test-culture-tlhrilsfhwr-pro02a,test-culture-tlhrilsfhwr-pro02b,1
1151,test-culture-tlhrilsfhwr-pro01a,test-culture-tlhrilsfhwr-pro01b,1
1152,test-culture-tlhrilsfhwr-pro03a,test-culture-tlhrilsfhwr-pro03b,1
1153,test-culture-tlhrilsfhwr-pro04a,test-culture-tlhrilsfhwr-pro04b,1
1154,test-culture-tlhrilsfhwr-con02a,test-culture-tlhrilsfhwr-con02b,1
1155,test-culture-tlhrilsfhwr-con03a,test-culture-tlhrilsfhwr-con03b,1
1156,test-culture-tlhrilsfhwr-con01a,test-culture-tlhrilsfhwr-con01b,1
1157,test-culture-mmctyshwbcp-pro02a,test-culture-mmctyshwbcp-pro02b,1
1158,test-culture-mmctyshwbcp-pro06a,test-culture-mmctyshwbcp-pro06b,1
1159,test-culture-mmctyshwbcp-pro05a,test-culture-mmctyshwbcp-pro05b,1
1160,test-culture-mmctyshwbcp-pro01a,test-culture-mmctyshwbcp-pro01b,1
1161,test-culture-mmctyshwbcp-pro03a,test-culture-mmctyshwbcp-pro03b,1
1162,test-culture-mmctyshwbcp-pro04a,test-culture-mmctyshwbcp-pro04b,1
1163,test-culture-mmctyshwbcp-con02a,test-culture-mmctyshwbcp-con02b,1
1164,test-culture-mmctyshwbcp-con03a,test-culture-mmctyshwbcp-con03b,1
1165,test-culture-mmctyshwbcp-con01a,test-culture-mmctyshwbcp-con01b,1
1166,test-culture-cgeeghwmeo-pro02a,test-culture-cgeeghwmeo-pro02b,1
1167,test-culture-cgeeghwmeo-pro01a,test-culture-cgeeghwmeo-pro01b,1
1168,test-culture-cgeeghwmeo-pro03a,test-culture-cgeeghwmeo-pro03b,1
1169,test-culture-cgeeghwmeo-pro04a,test-culture-cgeeghwmeo-pro04b,1
1170,test-culture-cgeeghwmeo-con02a,test-culture-cgeeghwmeo-con02b,1
1171,test-culture-cgeeghwmeo-con04a,test-culture-cgeeghwmeo-con04b,1
1172,test-culture-cgeeghwmeo-con03a,test-culture-cgeeghwmeo-con03b,1
1173,test-culture-cgeeghwmeo-con01a,test-culture-cgeeghwmeo-con01b,1
1174,test-culture-thbcsbptwhht-pro02a,test-culture-thbcsbptwhht-pro02b,1
1175,test-culture-thbcsbptwhht-pro01a,test-culture-thbcsbptwhht-pro01b,1
1176,test-culture-thbcsbptwhht-pro03a,test-culture-thbcsbptwhht-pro03b,1
1177,test-culture-thbcsbptwhht-pro04a,test-culture-thbcsbptwhht-pro04b,1
1178,test-culture-thbcsbptwhht-con02a,test-culture-thbcsbptwhht-con02b,1
1179,test-culture-thbcsbptwhht-con03a,test-culture-thbcsbptwhht-con03b,1
1180,test-culture-thbcsbptwhht-con01a,test-culture-thbcsbptwhht-con01b,1
1181,test-digital-freedoms-phwnaccpdt-pro02a,test-digital-freedoms-phwnaccpdt-pro02b,1
1182,test-digital-freedoms-phwnaccpdt-pro01a,test-digital-freedoms-phwnaccpdt-pro01b,1
1183,test-digital-freedoms-phwnaccpdt-pro03a,test-digital-freedoms-phwnaccpdt-pro03b,1
1184,test-digital-freedoms-phwnaccpdt-con02a,test-digital-freedoms-phwnaccpdt-con02b,1
1185,test-digital-freedoms-phwnaccpdt-con03a,test-digital-freedoms-phwnaccpdt-con03b,1
1186,test-digital-freedoms-phwnaccpdt-con01a,test-digital-freedoms-phwnaccpdt-con01b,1
1187,test-digital-freedoms-dfiphbgs-pro02a,test-digital-freedoms-dfiphbgs-pro02b,1
1188,test-digital-freedoms-dfiphbgs-pro01a,test-digital-freedoms-dfiphbgs-pro01b,1
1189,test-digital-freedoms-dfiphbgs-pro03a,test-digital-freedoms-dfiphbgs-pro03b,1
1190,test-digital-freedoms-dfiphbgs-con02a,test-digital-freedoms-dfiphbgs-con02b,1
1191,test-digital-freedoms-dfiphbgs-con03a,test-digital-freedoms-dfiphbgs-con03b,1
1192,test-digital-freedoms-dfiphbgs-con01a,test-digital-freedoms-dfiphbgs-con01b,1
1193,test-digital-freedoms-aihwbasmn-pro02a,test-digital-freedoms-aihwbasmn-pro02b,1
1194,test-digital-freedoms-aihwbasmn-pro01a,test-digital-freedoms-aihwbasmn-pro01b,1
1195,test-digital-freedoms-aihwbasmn-pro03a,test-digital-freedoms-aihwbasmn-pro03b,1
1196,test-digital-freedoms-aihwbasmn-pro04a,test-digital-freedoms-aihwbasmn-pro04b,1
1197,test-digital-freedoms-aihwbasmn-con02a,test-digital-freedoms-aihwbasmn-con02b,1
1198,test-digital-freedoms-aihwbasmn-con05a,test-digital-freedoms-aihwbasmn-con05b,1
1199,test-digital-freedoms-aihwbasmn-con04a,test-digital-freedoms-aihwbasmn-con04b,1
1200,test-digital-freedoms-aihwbasmn-con03a,test-digital-freedoms-aihwbasmn-con03b,1
1201,test-digital-freedoms-aihwbasmn-con01a,test-digital-freedoms-aihwbasmn-con01b,1
1202,test-digital-freedoms-eifpgdff-pro02a,test-digital-freedoms-eifpgdff-pro02b,1
1203,test-digital-freedoms-eifpgdff-pro01a,test-digital-freedoms-eifpgdff-pro01b,1
1204,test-digital-freedoms-eifpgdff-pro03a,test-digital-freedoms-eifpgdff-pro03b,1
1205,test-digital-freedoms-eifpgdff-con02a,test-digital-freedoms-eifpgdff-con02b,1
1206,test-digital-freedoms-eifpgdff-con03a,test-digital-freedoms-eifpgdff-con03b,1
1207,test-digital-freedoms-eifpgdff-con01a,test-digital-freedoms-eifpgdff-con01b,1
1208,test-digital-freedoms-piidfaihbg-pro02a,test-digital-freedoms-piidfaihbg-pro02b,1
1209,test-digital-freedoms-piidfaihbg-pro01a,test-digital-freedoms-piidfaihbg-pro01b,1
1210,test-digital-freedoms-piidfaihbg-pro03a,test-digital-freedoms-piidfaihbg-pro03b,1
1211,test-digital-freedoms-piidfaihbg-con02a,test-digital-freedoms-piidfaihbg-con02b,1
1212,test-digital-freedoms-piidfaihbg-con03a,test-digital-freedoms-piidfaihbg-con03b,1
1213,test-digital-freedoms-piidfaihbg-con01a,test-digital-freedoms-piidfaihbg-con01b,1
1214,test-digital-freedoms-piidfiphwu-pro02a,test-digital-freedoms-piidfiphwu-pro02b,1
1215,test-digital-freedoms-piidfiphwu-pro01a,test-digital-freedoms-piidfiphwu-pro01b,1
1216,test-digital-freedoms-piidfiphwu-pro03a,test-digital-freedoms-piidfiphwu-pro03b,1
1217,test-digital-freedoms-piidfiphwu-con02a,test-digital-freedoms-piidfiphwu-con02b,1
1218,test-digital-freedoms-piidfiphwu-con03a,test-digital-freedoms-piidfiphwu-con03b,1
1219,test-digital-freedoms-piidfiphwu-con01a,test-digital-freedoms-piidfiphwu-con01b,1
1220,test-digital-freedoms-aihbiahr-pro02a,test-digital-freedoms-aihbiahr-pro02b,1
1221,test-digital-freedoms-aihbiahr-pro01a,test-digital-freedoms-aihbiahr-pro01b,1
1222,test-digital-freedoms-aihbiahr-pro03a,test-digital-freedoms-aihbiahr-pro03b,1
1223,test-digital-freedoms-aihbiahr-con02a,test-digital-freedoms-aihbiahr-con02b,1
1224,test-digital-freedoms-aihbiahr-con04a,test-digital-freedoms-aihbiahr-con04b,1
1225,test-digital-freedoms-aihbiahr-con03a,test-digital-freedoms-aihbiahr-con03b,1
1226,test-digital-freedoms-aihbiahr-con01a,test-digital-freedoms-aihbiahr-con01b,1
1227,test-digital-freedoms-efsappgdfp-pro02a,test-digital-freedoms-efsappgdfp-pro02b,1
1228,test-digital-freedoms-efsappgdfp-pro01a,test-digital-freedoms-efsappgdfp-pro01b,1
1229,test-digital-freedoms-efsappgdfp-pro03a,test-digital-freedoms-efsappgdfp-pro03b,1
1230,test-digital-freedoms-efsappgdfp-pro04a,test-digital-freedoms-efsappgdfp-pro04b,1
1231,test-digital-freedoms-efsappgdfp-con02a,test-digital-freedoms-efsappgdfp-con02b,1
1232,test-digital-freedoms-efsappgdfp-con05a,test-digital-freedoms-efsappgdfp-con05b,1
1233,test-digital-freedoms-efsappgdfp-con04a,test-digital-freedoms-efsappgdfp-con04b,1
1234,test-digital-freedoms-efsappgdfp-con03a,test-digital-freedoms-efsappgdfp-con03b,1
1235,test-digital-freedoms-efsappgdfp-con01a,test-digital-freedoms-efsappgdfp-con01b,1
1236,test-digital-freedoms-eifdfaihs-pro02a,test-digital-freedoms-eifdfaihs-pro02b,1
1237,test-digital-freedoms-eifdfaihs-pro01a,test-digital-freedoms-eifdfaihs-pro01b,1
1238,test-digital-freedoms-eifdfaihs-pro03a,test-digital-freedoms-eifdfaihs-pro03b,1
1239,test-digital-freedoms-eifdfaihs-con02a,test-digital-freedoms-eifdfaihs-con02b,1
1240,test-digital-freedoms-eifdfaihs-con03a,test-digital-freedoms-eifdfaihs-con03b,1
1241,test-digital-freedoms-eifdfaihs-con01a,test-digital-freedoms-eifdfaihs-con01b,1
1242,test-religion-frghbbgi-pro02a,test-religion-frghbbgi-pro02b,1
1243,test-religion-frghbbgi-pro05a,test-religion-frghbbgi-pro05b,1
1244,test-religion-frghbbgi-pro01a,test-religion-frghbbgi-pro01b,1
1245,test-religion-frghbbgi-pro03a,test-religion-frghbbgi-pro03b,1
1246,test-religion-frghbbgi-pro04a,test-religion-frghbbgi-pro04b,1
1247,test-religion-frghbbgi-con02a,test-religion-frghbbgi-con02b,1
1248,test-religion-frghbbgi-con03a,test-religion-frghbbgi-con03b,1
1249,test-religion-frghbbgi-con01a,test-religion-frghbbgi-con01b,1
1250,test-religion-yercfrggms-pro02a,test-religion-yercfrggms-pro02b,1
1251,test-religion-yercfrggms-pro06a,test-religion-yercfrggms-pro06b,1
1252,test-religion-yercfrggms-pro05a,test-religion-yercfrggms-pro05b,1
1253,test-religion-yercfrggms-pro01a,test-religion-yercfrggms-pro01b,1
1254,test-religion-yercfrggms-pro07a,test-religion-yercfrggms-pro07b,1
1255,test-religion-yercfrggms-pro03a,test-religion-yercfrggms-pro03b,1
1256,test-religion-yercfrggms-pro04a,test-religion-yercfrggms-pro04b,1
1257,test-religion-yercfrggms-con02a,test-religion-yercfrggms-con02b,1
1258,test-religion-yercfrggms-con03a,test-religion-yercfrggms-con03b,1
1259,test-religion-yercfrggms-con01a,test-religion-yercfrggms-con01b,1
1260,test-religion-wcprrgrhbmi-pro02a,test-religion-wcprrgrhbmi-pro02b,1
1261,test-religion-wcprrgrhbmi-pro01a,test-religion-wcprrgrhbmi-pro01b,1
1262,test-religion-wcprrgrhbmi-pro03a,test-religion-wcprrgrhbmi-pro03b,1
1263,test-religion-wcprrgrhbmi-con02a,test-religion-wcprrgrhbmi-con02b,1
1264,test-religion-wcprrgrhbmi-con03a,test-religion-wcprrgrhbmi-con03b,1
1265,test-religion-wcprrgrhbmi-con01a,test-religion-wcprrgrhbmi-con01b,1
1266,test-religion-cmrsgfhbr-pro02a,test-religion-cmrsgfhbr-pro02b,1
1267,test-religion-cmrsgfhbr-pro01a,test-religion-cmrsgfhbr-pro01b,1
1268,test-religion-cmrsgfhbr-pro03a,test-religion-cmrsgfhbr-pro03b,1
1269,test-religion-cmrsgfhbr-con02a,test-religion-cmrsgfhbr-con02b,1
1270,test-religion-cmrsgfhbr-con03a,test-religion-cmrsgfhbr-con03b,1
1271,test-religion-cmrsgfhbr-con01a,test-religion-cmrsgfhbr-con01b,1
1272,test-religion-grcrgshwbr-pro02a,test-religion-grcrgshwbr-pro02b,1
1273,test-religion-grcrgshwbr-pro05a,test-religion-grcrgshwbr-pro05b,1
1274,test-religion-grcrgshwbr-pro01a,test-religion-grcrgshwbr-pro01b,1
1275,test-religion-grcrgshwbr-pro03a,test-religion-grcrgshwbr-pro03b,1
1276,test-religion-grcrgshwbr-pro04a,test-religion-grcrgshwbr-pro04b,1
1277,test-religion-grcrgshwbr-con02a,test-religion-grcrgshwbr-con02b,1
1278,test-religion-grcrgshwbr-con04a,test-religion-grcrgshwbr-con04b,1
1279,test-religion-grcrgshwbr-con03a,test-religion-grcrgshwbr-con03b,1
1280,test-religion-grcrgshwbr-con01a,test-religion-grcrgshwbr-con01b,1
1281,test-religion-msgfhwbamec-pro02a,test-religion-msgfhwbamec-pro02b,1
1282,test-religion-msgfhwbamec-pro01a,test-religion-msgfhwbamec-pro01b,1
1283,test-religion-msgfhwbamec-pro03a,test-religion-msgfhwbamec-pro03b,1
1284,test-religion-msgfhwbamec-con02a,test-religion-msgfhwbamec-con02b,1
1285,test-religion-msgfhwbamec-con03a,test-religion-msgfhwbamec-con03b,1
1286,test-religion-msgfhwbamec-con01a,test-religion-msgfhwbamec-con01b,1
1287,test-science-ciidfaihwc-pro02a,test-science-ciidfaihwc-pro02b,1
1288,test-science-ciidfaihwc-pro01a,test-science-ciidfaihwc-pro01b,1
1289,test-science-ciidfaihwc-pro03a,test-science-ciidfaihwc-pro03b,1
1290,test-science-ciidfaihwc-pro04a,test-science-ciidfaihwc-pro04b,1
1291,test-science-ciidfaihwc-con02a,test-science-ciidfaihwc-con02b,1
1292,test-science-ciidfaihwc-con03a,test-science-ciidfaihwc-con03b,1
1293,test-science-ciidfaihwc-con01a,test-science-ciidfaihwc-con01b,1
1294,test-science-eassgbatj-pro02a,test-science-eassgbatj-pro02b,1
1295,test-science-eassgbatj-pro05a,test-science-eassgbatj-pro05b,1
1296,test-science-eassgbatj-pro01a,test-science-eassgbatj-pro01b,1
1297,test-science-eassgbatj-pro03a,test-science-eassgbatj-pro03b,1
1298,test-science-eassgbatj-pro04a,test-science-eassgbatj-pro04b,1
1299,test-science-eassgbatj-con02a,test-science-eassgbatj-con02b,1
1300,test-science-eassgbatj-con05a,test-science-eassgbatj-con05b,1
1301,test-science-eassgbatj-con04a,test-science-eassgbatj-con04b,1
1302,test-science-eassgbatj-con03a,test-science-eassgbatj-con03b,1
1303,test-science-eassgbatj-con01a,test-science-eassgbatj-con01b,1
1304,test-science-cpisydfphwj-pro02a,test-science-cpisydfphwj-pro02b,1
1305,test-science-cpisydfphwj-pro01a,test-science-cpisydfphwj-pro01b,1
1306,test-science-cpisydfphwj-pro03a,test-science-cpisydfphwj-pro03b,1
1307,test-science-cpisydfphwj-con02a,test-science-cpisydfphwj-con02b,1
1308,test-science-cpisydfphwj-con03a,test-science-cpisydfphwj-con03b,1
1309,test-science-cpisydfphwj-con01a,test-science-cpisydfphwj-con01b,1
1310,test-science-wsihwclscaaw-pro02a,test-science-wsihwclscaaw-pro02b,1
1311,test-science-wsihwclscaaw-pro01a,test-science-wsihwclscaaw-pro01b,1
1312,test-science-wsihwclscaaw-pro03a,test-science-wsihwclscaaw-pro03b,1
1313,test-science-wsihwclscaaw-con02a,test-science-wsihwclscaaw-con02b,1
1314,test-science-wsihwclscaaw-con03a,test-science-wsihwclscaaw-con03b,1
1315,test-science-wsihwclscaaw-con01a,test-science-wsihwclscaaw-con01b,1
1316,test-science-nsihwbtiss-pro02a,test-science-nsihwbtiss-pro02b,1
1317,test-science-nsihwbtiss-pro01a,test-science-nsihwbtiss-pro01b,1
1318,test-science-nsihwbtiss-pro03a,test-science-nsihwbtiss-pro03b,1
1319,test-science-nsihwbtiss-pro04a,test-science-nsihwbtiss-pro04b,1
1320,test-science-nsihwbtiss-con02a,test-science-nsihwbtiss-con02b,1
1321,test-science-nsihwbtiss-con04a,test-science-nsihwbtiss-con04b,1
1322,test-science-nsihwbtiss-con03a,test-science-nsihwbtiss-con03b,1
1323,test-science-nsihwbtiss-con01a,test-science-nsihwbtiss-con01b,1
1324,test-science-dssghsdmd-pro02a,test-science-dssghsdmd-pro02b,1
1325,test-science-dssghsdmd-pro01a,test-science-dssghsdmd-pro01b,1
1326,test-science-dssghsdmd-pro03a,test-science-dssghsdmd-pro03b,1
1327,test-science-dssghsdmd-pro04a,test-science-dssghsdmd-pro04b,1
1328,test-science-dssghsdmd-con02a,test-science-dssghsdmd-con02b,1
1329,test-science-dssghsdmd-con03a,test-science-dssghsdmd-con03b,1
1330,test-science-dssghsdmd-con01a,test-science-dssghsdmd-con01b,1
1331,test-science-ascidfakhba-pro02a,test-science-ascidfakhba-pro02b,1
1332,test-science-ascidfakhba-pro01a,test-science-ascidfakhba-pro01b,1
1333,test-science-ascidfakhba-pro03a,test-science-ascidfakhba-pro03b,1
1334,test-science-ascidfakhba-pro04a,test-science-ascidfakhba-pro04b,1
1335,test-science-ascidfakhba-con02a,test-science-ascidfakhba-con02b,1
1336,test-science-ascidfakhba-con04a,test-science-ascidfakhba-con04b,1
1337,test-science-ascidfakhba-con03a,test-science-ascidfakhba-con03b,1
1338,test-science-ascidfakhba-con01a,test-science-ascidfakhba-con01b,1
1339,test-science-sghwbdgmo-pro02a,test-science-sghwbdgmo-pro02b,1
1340,test-science-sghwbdgmo-pro01a,test-science-sghwbdgmo-pro01b,1
1341,test-science-sghwbdgmo-pro03a,test-science-sghwbdgmo-pro03b,1
1342,test-science-sghwbdgmo-con02a,test-science-sghwbdgmo-con02b,1
1343,test-science-sghwbdgmo-con03a,test-science-sghwbdgmo-con03b,1
1344,test-science-sghwbdgmo-con01a,test-science-sghwbdgmo-con01b,1
1345,test-society-tsmihwurpp-pro02a,test-society-tsmihwurpp-pro02b,1
1346,test-society-tsmihwurpp-pro01a,test-society-tsmihwurpp-pro01b,1
1347,test-society-tsmihwurpp-pro03a,test-society-tsmihwurpp-pro03b,1
1348,test-society-tsmihwurpp-con02a,test-society-tsmihwurpp-con02b,1
1349,test-society-tsmihwurpp-con03a,test-society-tsmihwurpp-con03b,1
1350,test-society-tsmihwurpp-con01a,test-society-tsmihwurpp-con01b,1
1351,test-society-cpisydfphwj-pro02a,test-society-cpisydfphwj-pro02b,1
1352,test-society-cpisydfphwj-pro01a,test-society-cpisydfphwj-pro01b,1
1353,test-society-cpisydfphwj-pro03a,test-society-cpisydfphwj-pro03b,1
1354,test-society-cpisydfphwj-con02a,test-society-cpisydfphwj-con02b,1
1355,test-society-cpisydfphwj-con03a,test-society-cpisydfphwj-con03b,1
1356,test-society-cpisydfphwj-con01a,test-society-cpisydfphwj-con01b,1
1357,test-society-ghbgqeaaems-pro02a,test-society-ghbgqeaaems-pro02b,1
1358,test-society-ghbgqeaaems-pro01a,test-society-ghbgqeaaems-pro01b,1
1359,test-society-ghbgqeaaems-pro03a,test-society-ghbgqeaaems-pro03b,1
1360,test-society-ghbgqeaaems-pro04a,test-society-ghbgqeaaems-pro04b,1
1361,test-society-ghbgqeaaems-con02a,test-society-ghbgqeaaems-con02b,1
1362,test-society-ghbgqeaaems-con03a,test-society-ghbgqeaaems-con03b,1
1363,test-society-ghbgqeaaems-con01a,test-society-ghbgqeaaems-con01b,1
1364,test-society-mmcpsgfhbf-pro02a,test-society-mmcpsgfhbf-pro02b,1
1365,test-society-mmcpsgfhbf-pro01a,test-society-mmcpsgfhbf-pro01b,1
1366,test-society-mmcpsgfhbf-pro03a,test-society-mmcpsgfhbf-pro03b,1
1367,test-society-mmcpsgfhbf-pro04a,test-society-mmcpsgfhbf-pro04b,1
1368,test-society-mmcpsgfhbf-con02a,test-society-mmcpsgfhbf-con02b,1
1369,test-society-mmcpsgfhbf-con04a,test-society-mmcpsgfhbf-con04b,1
1370,test-society-mmcpsgfhbf-con03a,test-society-mmcpsgfhbf-con03b,1
1371,test-society-mmcpsgfhbf-con01a,test-society-mmcpsgfhbf-con01b,1
1372,test-society-epiasghbf-pro02a,test-society-epiasghbf-pro02b,1
1373,test-society-epiasghbf-pro01a,test-society-epiasghbf-pro01b,1
1374,test-society-epiasghbf-pro03a,test-society-epiasghbf-pro03b,1
1375,test-society-epiasghbf-con02a,test-society-epiasghbf-con02b,1
1376,test-society-epiasghbf-con04a,test-society-epiasghbf-con04b,1
1377,test-society-epiasghbf-con03a,test-society-epiasghbf-con03b,1
1378,test-society-epiasghbf-con01a,test-society-epiasghbf-con01b,1
1379,test-society-asfhwapg-pro02a,test-society-asfhwapg-pro02b,1
1380,test-society-asfhwapg-pro01a,test-society-asfhwapg-pro01b,1
1381,test-society-asfhwapg-con02a,test-society-asfhwapg-con02b,1
1382,test-society-asfhwapg-con04a,test-society-asfhwapg-con04b,1
1383,test-society-asfhwapg-con03a,test-society-asfhwapg-con03b,1
1384,test-society-asfhwapg-con01a,test-society-asfhwapg-con01b,1
1385,test-society-simhbrasnba-pro02a,test-society-simhbrasnba-pro02b,1
1386,test-society-simhbrasnba-pro01a,test-society-simhbrasnba-pro01b,1
1387,test-society-simhbrasnba-pro03a,test-society-simhbrasnba-pro03b,1
1388,test-society-simhbrasnba-con02a,test-society-simhbrasnba-con02b,1
1389,test-society-simhbrasnba-con03a,test-society-simhbrasnba-con03b,1
1390,test-society-simhbrasnba-con01a,test-society-simhbrasnba-con01b,1
1391,test-society-tlhrilsfhwr-pro02a,test-society-tlhrilsfhwr-pro02b,1
1392,test-society-tlhrilsfhwr-pro01a,test-society-tlhrilsfhwr-pro01b,1
1393,test-society-tlhrilsfhwr-pro03a,test-society-tlhrilsfhwr-pro03b,1
1394,test-society-tlhrilsfhwr-pro04a,test-society-tlhrilsfhwr-pro04b,1
1395,test-society-tlhrilsfhwr-con02a,test-society-tlhrilsfhwr-con02b,1
1396,test-society-tlhrilsfhwr-con03a,test-society-tlhrilsfhwr-con03b,1
1397,test-society-tlhrilsfhwr-con01a,test-society-tlhrilsfhwr-con01b,1
